sampleNumber,e,m_r,m_g,m_b,n_x,n_y,n_z,l_x,l_y,l_z,i_d,d_r,d_g,d_b,i_a,a_r,a_g,a_b,v_r,v_g,v_b
2757,0.000000,0.778995,0.323423,0.724459,0.798382,0.188990,-0.571724,-0.347499,-0.347279,-0.871001,3.841741,0.876643,0.364160,0.991228,1.057171,0.926245,0.293307,0.984482,0.776471,0.321569,0.721569
2758,0.000000,0.104912,0.796919,0.197126,-0.225105,-0.587818,-0.777044,-0.481930,-0.612509,-0.626559,1.346124,0.036080,0.544578,0.390088,0.938614,0.613047,0.174310,0.745019,0.105882,0.792157,0.196078
2759,0.000000,0.284740,0.784124,0.129573,-0.011183,0.625743,-0.779949,0.570991,0.434467,-0.696569,4.059917,0.968722,0.441867,0.183832,1.205863,0.318455,0.456817,0.651813,0.282353,0.776471,0.129412
2760,0.000000,0.390098,0.460712,0.519175,-0.667303,0.233932,-0.707094,0.199594,0.837279,-0.509045,5.930068,0.930768,0.154337,0.314070,0.207976,0.605403,0.050619,0.054650,0.388235,0.458824,0.517647
2761,0.000000,0.316509,0.856874,0.711365,0.336325,-0.600784,-0.725220,-0.229470,0.075599,-0.970375,1.317975,0.693036,0.941937,0.949056,1.211895,0.405808,0.125047,0.457558,0.317647,0.858824,0.709804
2762,0.000000,0.328122,0.035054,0.547300,-0.785130,0.337778,-0.519112,0.352265,0.474888,-0.806468,3.403792,0.887894,0.402082,0.832546,0.143244,0.271460,0.477656,0.467682,0.325490,0.035294,0.545098
2763,0.000000,0.391170,0.324020,0.883076,0.731482,-0.085622,-0.676463,-0.619483,0.014749,-0.784872,5.728920,0.496978,0.756471,0.523052,1.133982,0.430711,0.776039,0.126768,0.392157,0.325490,0.882353
2764,0.000000,0.331560,0.160127,0.567899,0.245045,-0.046817,-0.968381,-0.616870,0.137324,-0.774993,4.947073,0.373340,0.616128,0.804562,0.858924,0.704794,0.081822,0.829546,0.333333,0.164706,0.568628
2765,0.000000,0.279905,0.997587,0.925513,0.669190,-0.177960,-0.721467,0.623346,-0.433717,-0.650637,2.162829,0.245722,0.850375,0.136036,0.899032,0.934561,0.823235,0.823742,0.274510,0.996079,0.917647
2766,0.000000,0.034468,0.707996,0.922974,-0.196943,-0.154799,-0.968117,0.309253,-0.806263,-0.504285,4.268019,0.798950,0.741321,0.505966,0.536557,0.934759,0.670154,0.266873,0.035294,0.705882,0.917647
2767,0.000000,0.153160,0.386189,0.260986,0.388834,-0.333371,-0.858879,-0.388757,0.029102,-0.920881,0.862285,0.274535,0.348490,0.900494,0.331323,0.192952,0.309577,0.193054,0.152941,0.384314,0.258824
2768,0.000000,0.171160,0.368300,0.824129,-0.106318,0.564634,-0.818465,0.003220,-0.527440,-0.849586,5.372108,0.291751,0.513359,0.965214,0.957216,0.318489,0.616984,0.108041,0.168628,0.364706,0.819608
2769,0.000000,0.351920,0.642312,0.287473,-0.768940,-0.236374,-0.594019,-0.517548,-0.320362,-0.793418,1.130502,0.930332,0.722842,0.011981,1.736271,0.910837,0.909934,0.301992,0.352941,0.643137,0.286275
2770,0.000000,0.269345,0.243824,0.100579,-0.007702,-0.784995,-0.619455,-0.016212,0.846308,-0.532447,5.743618,0.606089,0.039913,0.705433,1.012310,0.839065,0.432544,0.525047,0.270588,0.243137,0.101961
2771,0.000000,0.606181,0.165743,0.396165,-0.835410,0.079023,-0.543917,-0.667665,0.282025,-0.688974,3.711549,0.244912,0.450220,0.953801,0.686904,0.645193,0.957083,0.332211,0.603922,0.164706,0.396079
2772,0.000000,0.754747,0.774881,0.132068,-0.566566,-0.464350,-0.680722,0.606479,-0.156204,-0.779604,2.877837,0.901913,0.258744,0.695567,0.562864,0.484515,0.809139,0.441477,0.749020,0.768628,0.133333
2773,0.000000,0.554883,0.626109,0.261749,0.420153,0.576264,-0.700993,-0.056251,-0.188421,-0.980476,4.813797,0.136349,0.727724,0.712479,0.561998,0.390199,0.628979,0.083537,0.552941,0.623529,0.262745
2774,0.000000,0.284154,0.057560,0.171085,0.368351,0.433501,-0.822432,-0.151658,0.053826,-0.986966,0.426740,0.005417,0.224268,0.451309,1.959690,0.638164,0.083108,0.212875,0.282353,0.058824,0.168628
2775,0.000000,0.332699,0.537367,0.912148,0.355874,0.410239,-0.839677,0.590291,-0.026401,-0.806759,0.079375,0.826675,0.788413,0.786198,1.640601,0.490107,0.858273,0.466016,0.329412,0.533333,0.901961
2776,0.000000,0.863714,0.995565,0.129894,-0.425026,-0.169108,-0.889244,-0.023075,-0.426560,-0.904165,1.919798,0.538910,0.965775,0.723971,1.592969,0.212026,0.970429,0.374308,0.862745,0.996079,0.133333
2777,0.000000,0.488600,0.802244,0.115052,0.588924,0.492190,-0.641028,0.279839,-0.630085,-0.724350,3.199133,0.053467,0.903300,0.707446,1.075577,0.299757,0.767872,0.377116,0.490196,0.800000,0.117647
2778,0.000000,0.814527,0.557096,0.811966,0.212833,-0.217806,-0.952503,0.220770,0.342666,-0.913149,1.768005,0.826154,0.341848,0.412416,1.622882,0.770988,0.521976,0.550901,0.811765,0.552941,0.800000
2779,0.000000,0.491379,0.932815,0.739957,-0.394172,0.007200,-0.919009,-0.116732,-0.081091,-0.989847,4.522199,0.398118,0.702711,0.054555,1.182931,0.520728,0.104986,0.902731,0.494118,0.933333,0.737255
2780,0.000000,0.514071,0.811387,0.135663,0.302939,0.155242,-0.940281,-0.430221,0.566375,-0.702944,1.596849,0.212289,0.630475,0.938873,1.644905,0.895673,0.627650,0.277592,0.513726,0.807843,0.137255
2781,0.000000,0.417273,0.901924,0.504619,0.333208,-0.563344,-0.756053,-0.201106,-0.703726,-0.681415,3.471599,0.758361,0.160445,0.732498,0.179062,0.569883,0.273044,0.804029,0.415686,0.898039,0.498039
2782,0.000000,0.566377,0.191043,0.922715,-0.057730,-0.126510,-0.990284,-0.776417,-0.211654,-0.593615,0.565959,0.459969,0.030814,0.903115,0.284117,0.318064,0.512154,0.854906,0.560784,0.188235,0.917647
2783,0.000000,0.465038,0.887359,0.891206,0.443131,-0.541280,-0.714599,-0.624226,0.054892,-0.779313,2.258380,0.327206,0.731603,0.797445,0.451657,0.630994,0.947672,0.952235,0.462745,0.882353,0.886275
2784,0.000000,0.692891,0.867861,0.384729,-0.619523,0.146414,-0.771203,-0.771675,-0.055159,-0.633621,1.379032,0.720534,0.344902,0.934281,0.928921,0.938229,0.120812,0.901129,0.690196,0.866667,0.380392
2785,0.000000,0.855855,0.608764,0.844017,0.233424,0.395677,-0.888231,-0.464921,0.713830,-0.523732,1.544356,0.238822,0.334420,0.138705,0.263591,0.748496,0.856371,0.820786,0.858824,0.607843,0.839216
2786,0.000000,0.102857,0.208123,0.863318,0.480847,0.223177,-0.847926,-0.699768,0.502652,-0.507608,6.240478,0.847872,0.498253,0.775043,0.465814,0.525262,0.633437,0.591706,0.105882,0.207843,0.854902
2787,0.000000,0.662079,0.589872,0.062370,-0.520422,0.332001,-0.786725,0.299130,-0.207370,-0.931407,3.907349,0.240843,0.958521,0.572126,1.580632,0.150527,0.130782,0.672822,0.662745,0.588235,0.066667
2788,0.000000,0.083993,0.041406,0.197993,0.158231,-0.735501,-0.658787,-0.528505,0.179967,-0.829635,4.881785,0.645058,0.850907,0.263423,0.336973,0.405112,0.560905,0.644192,0.086275,0.039216,0.196078
2789,0.000000,0.661023,0.940994,0.265756,-0.640997,0.374981,-0.669711,-0.085071,0.278754,-0.956587,1.518737,0.675273,0.614902,0.778527,0.263909,0.390639,0.908654,0.665332,0.662745,0.937255,0.262745
2790,0.000000,0.097718,0.508442,0.948819,0.090359,0.410754,-0.907258,-0.109961,-0.419168,-0.901225,1.887022,0.708601,0.978426,0.756050,1.906371,0.968638,0.007815,0.647787,0.098039,0.505882,0.941177
2791,0.000000,0.516027,0.706866,0.822911,-0.221687,0.683790,-0.695188,-0.698003,0.427908,-0.574184,2.814634,0.744912,0.046474,0.770326,1.800784,0.977281,0.359477,0.615566,0.513726,0.701961,0.819608
2792,0.000000,0.416948,0.641192,0.183691,0.693738,-0.404027,-0.596230,0.792505,-0.048680,-0.607920,0.905149,0.421893,0.575155,0.557683,1.186769,0.977459,0.124191,0.356789,0.419608,0.643137,0.184314
2793,0.000000,0.157363,0.636509,0.341555,-0.564882,0.621921,-0.542332,-0.711642,0.232619,-0.662913,1.514903,0.195662,0.483307,0.465803,0.926424,0.568206,0.962729,0.211725,0.160784,0.635294,0.341177
2794,0.000000,0.503238,0.217550,0.566200,0.226788,0.598271,-0.768530,-0.006218,0.726535,-0.687102,1.105263,0.040677,0.626807,0.676110,0.857868,0.934163,0.005586,0.553213,0.501961,0.215686,0.556863
2795,0.000000,0.019639,0.043368,0.721801,0.785765,-0.021557,-0.618150,0.680538,0.198047,-0.705440,4.388803,0.067804,0.862065,0.038120,1.813875,0.735033,0.367354,0.236123,0.023529,0.047059,0.721569
2796,0.000000,0.704024,0.490460,0.752572,-0.482662,-0.517028,-0.706909,0.058953,0.028292,-0.997860,4.368706,0.892583,0.476411,0.114675,0.457882,0.810507,0.864677,0.684390,0.705882,0.490196,0.749020
2797,0.000000,0.842269,0.086693,0.748187,-0.267269,0.815353,-0.513583,0.308914,-0.654498,-0.690075,2.385350,0.196408,0.235874,0.232963,0.219043,0.469418,0.844906,0.159480,0.835294,0.086275,0.741177
2798,0.000000,0.250131,0.203530,0.992789,0.137440,0.687937,-0.712638,-0.569733,0.626746,-0.531596,5.024708,0.700764,0.799094,0.180562,1.801443,0.766616,0.207831,0.433414,0.250980,0.200000,0.984314
2799,0.000000,0.025233,0.120395,0.013882,0.626911,-0.313894,-0.713059,0.345966,0.722571,-0.598497,5.449270,0.857170,0.530220,0.230026,0.593873,0.244170,0.501631,0.190478,0.023529,0.117647,0.015686
2800,0.000000,0.328073,0.845131,0.317232,-0.759820,0.161376,-0.629786,0.417925,0.694986,-0.585092,3.726684,0.204049,0.391523,0.072911,1.243222,0.481226,0.357910,0.674461,0.325490,0.839216,0.309804
2801,0.000000,0.627762,0.239125,0.148452,0.188171,0.794113,-0.577907,0.331233,0.762156,-0.556240,4.949612,0.182685,0.623825,0.084196,1.680014,0.248755,0.358356,0.895036,0.627451,0.239216,0.149020
2802,0.000000,0.037317,0.700020,0.463538,0.182363,0.063811,-0.981158,-0.746465,-0.339988,-0.572012,1.958633,0.981546,0.311324,0.269636,1.159252,0.688146,0.580937,0.311089,0.043137,0.694118,0.458824
2803,0.000000,0.535110,0.298186,0.187357,0.585110,0.160060,-0.795001,-0.676314,-0.309021,-0.668659,5.970711,0.208095,0.293099,0.155878,0.623426,0.570202,0.710341,0.435906,0.533333,0.301961,0.188235
2804,0.000000,0.786812,0.770701,0.218303,0.210404,0.604261,-0.768505,0.178277,0.443217,-0.878508,2.636322,0.504539,0.274174,0.364117,0.100912,0.890444,0.171831,0.152556,0.784314,0.768628,0.219608
2805,0.000000,0.543055,0.521390,0.338449,0.593244,-0.548457,-0.589284,0.184431,0.737947,-0.649168,1.165307,0.219167,0.508689,0.227208,0.953080,0.521735,0.803677,0.014557,0.541177,0.521569,0.333333
2806,0.000000,0.418097,0.201708,0.648168,-0.501900,-0.541625,-0.674344,0.686091,0.292915,-0.665943,4.968611,0.949963,0.520812,0.284770,1.235319,0.425134,0.667983,0.360058,0.411765,0.196078,0.643137
2807,0.000000,0.139575,0.826764,0.579795,0.120595,-0.852534,-0.508570,0.311784,-0.118166,-0.942777,1.117576,0.568664,0.815380,0.815051,0.509107,0.489096,0.786647,0.748639,0.137255,0.823530,0.572549
2808,0.000000,0.753560,0.838509,0.361653,-0.657834,0.219776,-0.720384,-0.345714,-0.180463,-0.920823,2.620666,0.253360,0.374696,0.429136,1.559995,0.116277,0.574757,0.246321,0.749020,0.835294,0.360784
2809,0.000000,0.586024,0.586580,0.113070,-0.469691,-0.323151,-0.821562,-0.078320,-0.518236,-0.851644,1.227212,0.675796,0.576066,0.856707,0.728982,0.033948,0.748644,0.190572,0.584314,0.584314,0.113726
2810,0.000000,0.399473,0.944009,0.847618,-0.828444,0.066078,-0.556160,-0.489832,0.492850,-0.719141,5.677652,0.950823,0.127417,0.088855,0.546588,0.307096,0.277394,0.093000,0.396079,0.941177,0.839216
2811,0.000000,0.689574,0.061555,0.037613,-0.255297,-0.583002,-0.771319,-0.558459,-0.265125,-0.786023,0.466320,0.104029,0.093639,0.679835,0.939109,0.242902,0.949189,0.199303,0.690196,0.066667,0.039216
2812,0.000000,0.069597,0.252926,0.826173,0.750526,0.108616,-0.651853,0.117578,-0.615770,-0.779104,2.169596,0.898558,0.221911,0.317430,1.945922,0.647980,0.500242,0.771028,0.074510,0.254902,0.823530
2813,0.000000,0.314234,0.018058,0.243024,0.694717,0.151781,-0.703086,0.357003,0.282491,-0.890364,3.310172,0.053815,0.453224,0.462671,1.324401,0.369113,0.528735,0.227500,0.309804,0.019608,0.239216
2814,0.000000,0.611982,0.351833,0.294407,-0.345465,0.707015,-0.617077,-0.677320,0.446002,-0.585082,3.322230,0.433020,0.278130,0.944279,1.570723,0.815331,0.421619,0.493162,0.607843,0.349020,0.290196
2815,0.000000,0.996486,0.719661,0.499354,-0.397207,0.512614,-0.761218,-0.100982,-0.505409,-0.856951,4.879230,0.952346,0.327714,0.040454,1.404347,0.168894,0.937870,0.818813,0.996079,0.717647,0.494118
2816,0.000000,0.910673,0.619254,0.473661,-0.625277,-0.355117,-0.694925,-0.282709,0.583430,-0.761371,1.125117,0.134809,0.191982,0.671098,0.958701,0.504845,0.147059,0.241644,0.905882,0.615686,0.466667
2817,0.000000,0.039515,0.211274,0.766646,0.231430,-0.097876,-0.967916,-0.252928,0.443706,-0.859740,1.836429,0.554614,0.699460,0.617669,0.799193,0.837128,0.841384,0.838352,0.043137,0.215686,0.764706
2818,0.000000,0.467028,0.206457,0.218377,0.058273,0.619989,-0.782444,-0.032312,-0.252458,-0.967068,2.279668,0.670060,0.280629,0.522211,0.071168,0.132223,0.547999,0.333468,0.466667,0.207843,0.219608
2819,0.000000,0.311227,0.278783,0.060795,0.591238,-0.295678,-0.750341,0.308025,-0.223748,-0.924693,0.022917,0.599623,0.095168,0.235846,1.000445,0.524673,0.841703,0.546270,0.309804,0.278431,0.062745
2820,0.000000,0.999727,0.706350,0.305555,-0.031103,-0.748134,-0.662818,0.316622,0.576115,-0.753553,5.844644,0.268329,0.367787,0.501811,1.428450,0.770913,0.783289,0.684447,1.000000,0.701961,0.301961
2821,0.000000,0.303279,0.025441,0.971901,-0.455144,0.364621,-0.812340,0.684026,0.496750,-0.534180,3.577316,0.168660,0.103604,0.412006,1.760655,0.357856,0.170768,0.400085,0.305882,0.027451,0.964706
2822,0.000000,0.913983,0.786064,0.114453,0.686493,0.512555,-0.515767,-0.293079,0.730835,-0.616429,5.948419,0.160272,0.497478,0.465178,0.915596,0.430299,0.924539,0.843374,0.909804,0.780392,0.113726
2823,0.000000,0.041162,0.875034,0.130361,-0.713459,-0.082539,-0.695819,-0.222850,-0.705706,-0.672545,4.025404,0.382662,0.420832,0.850213,1.252919,0.342206,0.844963,0.000519,0.043137,0.874510,0.129412
2824,0.000000,0.575517,0.962211,0.336855,-0.053749,-0.455485,-0.888619,-0.523915,0.593353,-0.611102,1.011562,0.693381,0.968720,0.825421,0.723442,0.136456,0.407038,0.935209,0.572549,0.964706,0.333333
2825,0.000000,0.192603,0.173408,0.817040,-0.328114,-0.787171,-0.522209,0.176238,0.727026,-0.663606,6.279408,0.716495,0.933203,0.854754,0.355519,0.210787,0.372984,0.317163,0.192157,0.176471,0.811765
2826,0.000000,0.592209,0.252455,0.855045,-0.396690,-0.367814,-0.841041,0.782563,0.321231,-0.533298,3.817732,0.167395,0.623001,0.744706,1.711579,0.426425,0.002864,0.440207,0.588235,0.250980,0.847059
2827,0.000000,0.925598,0.959536,0.183131,0.638501,0.121068,-0.760039,0.276701,0.198910,-0.940144,1.812902,0.532271,0.454033,0.660076,1.696755,0.085434,0.893839,0.939252,0.925490,0.964706,0.184314
2828,0.000000,0.872519,0.256946,0.354138,-0.197467,-0.651624,-0.732388,-0.701055,0.475095,-0.531796,4.615702,0.954187,0.558589,0.449410,1.885949,0.493667,0.227112,0.784190,0.874510,0.258824,0.352941
2829,0.000000,0.565047,0.777673,0.386595,-0.376529,-0.345980,-0.859374,-0.484285,-0.352240,-0.800872,0.486739,0.460056,0.707262,0.817121,1.654019,0.039200,0.925937,0.533303,0.560784,0.772549,0.384314
2830,0.000000,0.580462,0.983233,0.096823,-0.406044,-0.724135,-0.557456,-0.404338,0.058852,-0.912714,5.417512,0.056340,0.683104,0.823531,0.723252,0.692223,0.386238,0.781574,0.576471,0.984314,0.098039
2831,0.000000,0.658213,0.224435,0.845608,-0.585230,0.308695,-0.749809,0.454938,0.567507,-0.686271,5.491212,0.139004,0.907154,0.271221,0.648969,0.107971,0.755724,0.568766,0.658824,0.223529,0.839216
2832,0.000000,0.629354,0.140403,0.465149,0.377496,0.779084,-0.500525,-0.599327,-0.432301,-0.673738,4.679264,0.121851,0.468384,0.366873,1.312627,0.769498,0.183641,0.187729,0.623529,0.137255,0.458824
2833,0.000000,0.064485,0.026710,0.836515,-0.270319,-0.079626,-0.959472,0.100369,0.137333,-0.985427,2.577398,0.825823,0.514903,0.780984,1.736483,0.586580,0.012437,0.697816,0.066667,0.031373,0.831373
2834,0.000000,0.358725,0.396621,0.031341,0.453331,0.686890,-0.568043,-0.531285,0.521237,-0.667869,3.270021,0.648261,0.661290,0.650313,0.262608,0.823630,0.647821,0.747763,0.360784,0.392157,0.035294
2835,0.000000,0.230012,0.367597,0.613519,-0.385413,0.632123,-0.672218,0.461990,0.131297,-0.877112,3.184091,0.390615,0.302842,0.981563,0.747647,0.358305,0.678866,0.592966,0.227451,0.368628,0.607843
2836,0.000000,0.417632,0.942183,0.003353,0.393341,-0.571772,-0.719972,0.598476,0.530958,-0.599925,2.517843,0.172298,0.069657,0.573694,1.221057,0.358453,0.131050,0.207851,0.419608,0.937255,0.007843
2837,0.000000,0.704523,0.384122,0.298091,0.576888,0.557877,-0.596636,0.762830,-0.097602,-0.639190,2.272938,0.268500,0.732589,0.915269,0.856327,0.525659,0.553919,0.114019,0.701961,0.384314,0.294118
2838,0.000000,0.459383,0.482446,0.497255,0.070345,-0.619369,-0.781943,-0.338548,-0.641932,-0.687974,2.686335,0.964394,0.640834,0.094172,0.571722,0.357915,0.837325,0.681848,0.454902,0.482353,0.494118
2839,0.000000,0.074927,0.343524,0.419995,0.127992,-0.760183,-0.636977,0.089903,0.302149,-0.949012,6.052680,0.846094,0.009264,0.947777,1.376121,0.608306,0.940905,0.315137,0.074510,0.341177,0.411765
2840,0.000000,0.397738,0.637022,0.172956,0.070331,0.476320,-0.876455,0.537416,0.655006,-0.531180,6.106157,0.209721,0.774500,0.078035,1.259559,0.056485,0.678186,0.369868,0.396079,0.631373,0.168628
2841,0.000000,0.398679,0.524318,0.864844,-0.245479,0.126631,-0.961096,0.224958,-0.004147,-0.974360,1.344691,0.985137,0.514495,0.925471,0.468997,0.800112,0.177954,0.730855,0.396079,0.525490,0.866667
2842,0.000000,0.371033,0.195918,0.748371,0.552030,0.061194,-0.831576,0.324819,-0.485400,-0.811714,4.873713,0.810182,0.832318,0.222616,1.020084,0.790645,0.541088,0.581973,0.372549,0.192157,0.745098
2843,0.000000,0.033400,0.341175,0.718283,-0.771298,-0.089151,-0.630200,0.118461,-0.586836,-0.800993,3.988800,0.812751,0.345001,0.820276,1.676586,0.145934,0.324944,0.897148,0.039216,0.341177,0.717647
2844,0.000000,0.557448,0.380144,0.547005,0.095221,-0.279480,-0.955418,-0.354025,0.765110,-0.537841,5.517488,0.139324,0.212170,0.381432,0.208516,0.891313,0.237299,0.528262,0.556863,0.380392,0.545098
2845,0.000000,0.991400,0.785657,0.647138,-0.758704,0.132458,-0.637827,-0.115325,0.554351,-0.824254,5.964228,0.863569,0.027304,0.337315,1.738918,0.097558,0.204348,0.174728,0.988235,0.780392,0.643137
2846,0.000000,0.367781,0.861434,0.993216,0.208470,-0.797636,-0.565966,-0.221731,0.820949,-0.526193,2.410802,0.146352,0.124036,0.708159,1.602584,0.780427,0.465226,0.598291,0.368628,0.862745,0.984314
2847,0.000000,0.530845,0.561365,0.604338,-0.314866,-0.442936,-0.839445,-0.392659,0.170303,-0.903779,4.567523,0.713486,0.340756,0.672012,1.095036,0.690227,0.276660,0.500044,0.529412,0.556863,0.600000
2848,0.000000,0.935570,0.776701,0.755243,0.078557,-0.555724,-0.827647,0.201943,0.599784,-0.774259,3.078852,0.737283,0.043112,0.243734,0.574197,0.297298,0.726360,0.539863,0.929412,0.772549,0.741177
2849,0.000000,0.558868,0.961944,0.790629,-0.264904,-0.678270,-0.685403,0.145848,0.389547,-0.909385,0.272944,0.823725,0.539352,0.132883,0.912494,0.390620,0.807922,0.816497,0.556863,0.964706,0.784314
2850,0.000000,0.031032,0.194107,0.032005,0.019464,-0.390416,-0.920433,0.586308,0.269888,-0.763808,2.890136,0.541636,0.108709,0.490745,1.720185,0.992637,0.115773,0.785019,0.031373,0.192157,0.031373
2851,0.000000,0.929844,0.350009,0.748413,-0.113473,0.040024,-0.992735,0.430736,-0.725291,-0.537046,4.387732,0.234907,0.374927,0.300335,0.300021,0.478805,0.687735,0.781330,0.929412,0.349020,0.745098
2852,0.000000,0.317391,0.796899,0.178978,-0.537856,-0.241217,-0.807790,-0.483764,-0.377396,-0.789649,0.420374,0.574186,0.454983,0.539618,0.048676,0.156459,0.556923,0.332105,0.317647,0.792157,0.180392
2853,0.000000,0.459384,0.009664,0.516251,0.128697,0.155685,-0.979387,0.836913,-0.160873,-0.523161,1.484931,0.960515,0.681635,0.545595,1.801844,0.214458,0.699898,0.707741,0.458824,0.011765,0.513726
2854,0.000000,0.682410,0.129925,0.265073,0.455472,-0.319455,-0.830959,0.016214,-0.140204,-0.989990,0.036073,0.866451,0.710328,0.464208,1.393368,0.648421,0.170499,0.215428,0.678431,0.129412,0.262745
2855,0.000000,0.430789,0.038604,0.157907,0.168957,-0.462929,-0.870144,-0.107740,0.139306,-0.984371,3.191824,0.724468,0.904359,0.503057,0.927419,0.453370,0.556857,0.829685,0.427451,0.039216,0.152941
2856,0.000000,0.397676,0.169580,0.714808,-0.238709,-0.058468,-0.969329,-0.251234,0.505582,-0.825390,4.977610,0.148655,0.620204,0.639154,1.451956,0.576886,0.627188,0.097800,0.396079,0.168628,0.713726
2857,0.000000,0.002005,0.267733,0.801221,-0.208765,-0.036045,-0.977301,-0.705915,0.093468,-0.702103,3.744017,0.746629,0.283752,0.788406,1.070226,0.917147,0.089098,0.196745,0.003922,0.270588,0.796079
2858,0.000000,0.243406,0.343114,0.427838,0.218780,-0.278889,-0.935070,0.302918,0.016466,-0.952875,0.147540,0.525645,0.695681,0.715624,1.875103,0.720428,0.376903,0.908831,0.239216,0.341177,0.423529
2859,0.000000,0.383146,0.664310,0.336236,0.041147,-0.854263,-0.518210,-0.113353,-0.393624,-0.912256,0.168689,0.056089,0.105555,0.463360,0.642008,0.152139,0.920512,0.767720,0.384314,0.666667,0.337255
2860,0.000000,0.297291,0.477944,0.654936,0.462923,-0.022333,-0.886117,0.076019,0.682254,-0.727153,4.261601,0.808493,0.696557,0.236650,0.974480,0.444571,0.434151,0.492344,0.298039,0.482353,0.654902
2861,0.000000,0.569376,0.430015,0.327671,0.502813,0.581465,-0.639592,-0.387586,-0.541266,-0.746196,4.832497,0.298927,0.318384,0.928561,1.974607,0.198012,0.395161,0.158236,0.564706,0.427451,0.321569
2862,0.000000,0.919521,0.119729,0.666045,-0.296953,-0.785570,-0.542862,0.258610,-0.523856,-0.811600,4.082091,0.246251,0.575844,0.873709,0.683158,0.073957,0.541032,0.861928,0.913726,0.117647,0.662745
2863,0.000000,0.621247,0.492838,0.196578,-0.383905,-0.174633,-0.906708,-0.362025,-0.473641,-0.802871,5.570037,0.481442,0.651301,0.034241,0.980556,0.806563,0.361460,0.955497,0.619608,0.494118,0.192157
2864,0.000000,0.805478,0.255654,0.244083,0.071872,0.431584,-0.899205,0.020124,0.195544,-0.980489,2.049156,0.399065,0.812735,0.889875,0.086114,0.404576,0.584886,0.664284,0.800000,0.254902,0.239216
2865,0.000000,0.110981,0.952030,0.666905,0.466517,0.009363,-0.884463,-0.408428,0.311055,-0.858156,4.765161,0.161536,0.346854,0.030793,0.940036,0.099018,0.444712,0.764245,0.117647,0.956863,0.666667
2866,0.000000,0.614968,0.744622,0.219402,0.434368,0.279148,-0.856388,0.263311,0.634678,-0.726534,4.037503,0.434716,0.142608,0.562359,1.401317,0.374668,0.336090,0.289668,0.611765,0.741177,0.219608
2867,0.000000,0.808169,0.870641,0.069234,-0.349446,-0.278855,-0.894499,0.412640,0.336254,-0.846558,1.177941,0.373975,0.205998,0.042392,1.942233,0.611724,0.613841,0.060511,0.803922,0.874510,0.070588
2868,0.000000,0.074350,0.405310,0.223491,-0.304826,-0.380428,-0.873130,0.107376,-0.567182,-0.816563,2.128978,0.712490,0.798247,0.096679,0.604163,0.475756,0.745571,0.415575,0.074510,0.403922,0.219608
2869,0.000000,0.239935,0.154050,0.199370,-0.404766,-0.000641,-0.914420,0.355043,0.189071,-0.915531,2.397860,0.243588,0.122482,0.532980,0.248421,0.381641,0.766139,0.921496,0.239216,0.152941,0.196078
2870,0.000000,0.849399,0.219250,0.944434,0.157289,-0.851427,-0.500333,0.326717,-0.609777,-0.722100,3.366276,0.537279,0.444205,0.973939,1.539242,0.204788,0.620707,0.937801,0.850981,0.215686,0.941177
2871,0.000000,0.848538,0.612551,0.469241,-0.252129,-0.768860,-0.587610,-0.075293,0.471427,-0.878685,1.753510,0.749927,0.754617,0.729515,1.713272,0.395357,0.604406,0.876547,0.850981,0.607843,0.462745
2872,0.000000,0.412490,0.172835,0.174800,0.536010,-0.153897,-0.830066,0.469565,-0.148794,-0.870270,4.866350,0.140275,0.570310,0.479640,1.215032,0.020120,0.502199,0.647597,0.411765,0.172549,0.172549
2873,0.000000,0.410379,0.496639,0.005483,-0.014791,-0.806724,-0.590743,0.311607,-0.627528,-0.713520,5.535295,0.526842,0.930954,0.876957,0.368484,0.759442,0.795938,0.916893,0.407843,0.498039,0.007843
2874,0.000000,0.061269,0.077156,0.357171,-0.598036,-0.438889,-0.670619,0.240578,-0.754172,-0.611022,0.672433,0.135639,0.295886,0.421241,1.647103,0.573115,0.289425,0.189568,0.062745,0.078431,0.352941
2875,0.000000,0.020553,0.937388,0.798191,0.424560,0.040402,-0.904498,0.477696,0.635860,-0.606208,5.491052,0.535569,0.432834,0.843772,0.106951,0.805237,0.920159,0.788944,0.023529,0.937255,0.796079
2876,0.000000,0.264220,0.479302,0.804414,-0.714693,0.250372,-0.653091,-0.546369,0.286546,-0.787002,0.370199,0.194532,0.953686,0.121529,1.000757,0.739100,0.674267,0.048065,0.266667,0.482353,0.803922
2877,0.000000,0.191512,0.936714,0.948972,0.691405,-0.371847,-0.619427,0.466712,0.686720,-0.557311,4.609891,0.169438,0.575285,0.948039,1.651781,0.278817,0.582871,0.018905,0.188235,0.933333,0.941177
2878,0.000000,0.951155,0.104303,0.532930,0.392867,-0.279807,-0.875993,0.620815,0.129190,-0.773239,1.847502,0.439908,0.412716,0.547848,1.984360,0.909985,0.221173,0.229755,0.949020,0.101961,0.525490
2879,0.000000,0.917772,0.273786,0.477033,-0.572980,0.205253,-0.793452,0.563597,-0.432033,-0.704064,0.487945,0.545262,0.698105,0.763886,1.232830,0.643786,0.289002,0.360909,0.913726,0.274510,0.474510
2880,0.000000,0.318789,0.760390,0.702708,0.794403,0.304288,-0.525674,-0.016500,-0.771219,-0.636356,3.176617,0.288805,0.014435,0.284497,1.576506,0.571680,0.888474,0.660787,0.317647,0.752941,0.694118
